	Root.full_L1	Shoot.full_L1	Flower.pre_L1	Flower.early_L1	Flower.mid_L1
gi|351625298|gb|JP479599.1|	737.325098161841	1039.36536121408	986.750127363379	1226.72607570969	860.761222841041
gi|351609210|gb|JP463511.1|	0	20.0885742083394	9.59562522557581	37.0036201996525	13.6795793361046
gi|351608967|gb|JP463268.1|	0	3.49366507971119	16.7923441447577	21.305114660406	17.8886806702906
gi|351615309|gb|JP469610.1|	30.1632994702571	18.3417416684838	21.5901567575456	23.5477583088697	24.2023326715696
gi|351628401|gb|JP481284.1|	1967.31742100455	1674.33898945159	2142.2233316098	1927.55221585462	2378.1422538151
gi|351620624|gb|JP474925.1|	41.3348918666486	398.277819087076	462.988917134033	589.815279545976	330.414454733603
gi|351602872|gb|JP457233.1|	10.0544331567524	42.7973972264621	31.985417418586	32.5183329027249	55.7705926779648
gi|351600991|gb|JP455447.1|	16.7573885945873	20.9619904782672	14.3934378383637	7.84925276962325	9.47047800191854
gi|351602975|gb|JP457335.1|	185.448433780099	94.3289571522023	122.344221626092	146.893158974378	138.900344028139
gi|351602534|gb|JP456955.1|	0	0	10.3952606610405	0	16.8364053367441
gi|351597466|gb|JP452012.1|	267.001058273757	591.30281474112	553.347721341539	827.535506283137	294.637093393021
gi|351597057|gb|JP451609.1|	70.3810320972666	23.5822392880506	39.9817717732326	35.8822983754206	36.8296366741277
gi|351610661|gb|JP464962.1|	11.1715923963915	6.11391388949459	12.7941669674344	11.2132182423189	13.6795793361046
gi|351604805|gb|JP459154.1|	0	0	0	0	0
gi|351620118|gb|JP474419.1|	2.23431847927831	5.24049761956679	4.79781261278791	22.4264364846379	6.31365200127903
gi|351619111|gb|JP473412.1|	0	28.8227369076174	29.5865111121921	37.0036201996525	3.15682600063951
gi|351613775|gb|JP468076.1|	42.4520511062878	0	0	0	0
gi|351622204|gb|JP476505.1|	0	0	0	0	0
gi|351621431|gb|JP475732.1|	60.3265989405142	0	0	0	0
gi|351610707|gb|JP465008.1|	146.347860392729	4.36708134963899	15.1930732738284	17.9411491877103	23.1500573380231
gi|351620541|gb|JP474842.1|	113.950242443194	11.3544115090614	31.1857819831214	53.8234475631309	117.854837357209
gi|351611142|gb|JP465443.1|	187.682752259378	162.455426206571	234.293182591143	171.56223910748	198.880038040289
gi|351602794|gb|JP457157.1|	39.1005733873703	160.708593666715	123.143857061556	42.6102293208119	29.4637093393021
gi|351615304|gb|JP469605.1|	960.756946089671	1026.26411716516	1197.85388232605	987.884527148298	892.329482847436
gi|351599054|gb|JP453558.1|	775.308512309572	681.264690543683	630.112723146145	708.675392914556	670.299387469124
gi|351603708|gb|JP458064.1|	2473.39055656108	1361.65596481744	1292.21086371088	1418.47210765334	2437.06967249371
gi|351606016|gb|JP460353.1|	70.3810320972666	126.645359139531	563.742982002579	228.749652143306	32.6205353399417
gi|351596455|gb|JP451011.1|	760.785442194263	621.872384188593	704.478818644358	752.4069440596	820.774760166274
gi|351609686|gb|JP463987.1|	142.996382673812	57.6454738152347	68.76864744996	78.4925276962325	84.1820266837204
gi|351615729|gb|JP470030.1|	3298.97123465442	4055.27174127477	4935.34990768783	4660.21350150775	4729.97762429154
gi|351615440|gb|JP469741.1|	1070.23855157431	1959.94610971798	1846.35822048788	1350.0714763752	1087.00041955354
gi|351598938|gb|JP453445.1|	3276.62804986163	384.303158768231	303.861465476567	251.176088627944	622.946997459531
gi|351606883|gb|JP461208.1|	1030.0208189473	48.0378948460289	35.9835945959093	53.8234475631309	98.9138813533715
gi|351601455|gb|JP455900.1|	84.9041022125756	44.5442297663177	22.3897921930102	34.7609765511887	33.6728106734882
gi|351610270|gb|JP464571.1|	12.2887516360307	23.5822392880506	49.5773969988084	34.7609765511887	6.31365200127903
gi|351613662|gb|JP467963.1|	0	3.49366507971119	24.7886984994042	1.12132182423189	8.41820266837204
gi|351601949|gb|JP456386.1|	3.35147771891746	156.341512317076	22.3897921930102	42.6102293208119	74.7115486818018
gi|351599263|gb|JP453762.1|	3940.22063820729	1823.69317160924	3556.77841694677	2306.558992445	1430.0421782897
gi|351619417|gb|JP473718.1|	2446.57873480974	1831.55391803859	1986.29442169419	2150.69525887677	3013.71655527719
gi|351614669|gb|JP468970.1|	704.927480212305	2558.23625461852	3243.32132624462	2906.46616840907	1235.3712415836
gi|351591038|gb|JP449495.1|	1980.72333188022	966.871810810073	1107.49507811854	1011.43228545717	2051.93690041568
gi|351607259|gb|JP461581.1|	0	0	1.5992708709293	0	0
gi|351609107|gb|JP463408.1|	18.9917070738656	5.24049761956679	8.79598979011116	21.305114660406	3.15682600063951
gi|351600788|gb|JP455249.1|	0	1.7468325398556	1.5992708709293	2.24264364846379	2.10455066709301
gi|351617650|gb|JP471951.1|	783.128626987046	1625.42767833563	1530.50222347934	1466.68894609532	1358.48745560854
gi|351614450|gb|JP468751.1|	129.590471798142	0	0	0	0
gi|351612425|gb|JP466726.1|	470.324039888083	238.442641690289	579.735690711872	244.448157682553	254.650630718254
gi|351600941|gb|JP455398.1|	2.23431847927831	3.49366507971119	2.39890630639395	0	0
gi|351608966|gb|JP463267.1|	6.70295543783492	5.24049761956679	7.19671891918186	50.4594820904352	8.41820266837204
gi|351604913|gb|JP459261.1|	14.523070115309	0	0	0	0
gi|351604908|gb|JP459256.1|	0	0	0	0	0
gi|351606964|gb|JP461288.1|	147.465019632368	4.36708134963899	8.79598979011116	108.768216950494	1176.44382290499
gi|351598680|gb|JP453193.1|	52.5064842630402	25.3290718279062	43.1803135150912	243.326835858321	1343.75560093889
gi|351603206|gb|JP457565.1|	0	33.1898182572564	14.3934378383637	17.9411491877103	10.522753335465
gi|351590735|gb|JP449194.1|	263.64958055484	203.505990893177	149.53182643189	125.588044313972	174.67770536872
gi|351609207|gb|JP463508.1|	7.82011467747407	13.9746603188448	9.59562522557581	11.2132182423189	13.6795793361046
gi|351600103|gb|JP454579.1|	12.2887516360307	0	0	0	0
gi|351591664|gb|JP450110.1|	41.3348918666486	1.7468325398556	2.39890630639395	0	9.47047800191854
gi|351610101|gb|JP464402.1|	10.0544331567524	20.0885742083394	33.5846882895153	42.6102293208119	5.26137666773252
gi|351610630|gb|JP464931.1|	267.001058273757	346.746259161336	603.724753775812	472.076488001627	432.485162087614
gi|351606232|gb|JP460561.1|	32.3976179495354	87.3416269927799	98.3551585621521	130.0733316109	38.9341873412207
gi|351628717|gb|JP481600.1|	296.047198504375	684.758355623394	656.500692516479	572.995452182497	740.801834816739
gi|351625118|gb|JP479419.1|	3407.33568089941	2018.46499980314	1999.88822409709	2537.55128823677	3590.36343806067
gi|351607907|gb|JP462220.1|	0	9.60757896920579	18.391615015687	14.5771837150146	19.9932313373836
gi|351609382|gb|JP463683.1|	144.113541913451	28.8227369076174	7.99635435464651	13.4558618907827	5.26137666773252
gi|351613140|gb|JP467441.1|	297.164357744015	213.986986132311	204.706671478951	217.536433900987	173.625430035173
gi|351595772|gb|JP450337.1|	72.6153505765449	200.012325813466	247.886984994042	375.642811117684	506.144435435869
gi|351620106|gb|JP474407.1|	103.895809286441	206.126239702961	159.92708709293	365.550914699597	229.396022713138
gi|351603806|gb|JP458161.1|	1397.56620878858	987.83380128834	644.506160984509	855.568551888934	957.570553527319
gi|351596113|gb|JP450671.1|	0	13.9746603188448	5.59744804825256	0	11.5750286690116
gi|351602977|gb|JP457337.1|	1.11715923963915	0	0	0	0
gi|351608665|gb|JP462970.1|	3.35147771891746	16.5949091286282	23.9890630639395	23.5477583088697	38.9341873412207
gi|351609215|gb|JP463516.1|	72.6153505765449	0	0	0	0
gi|351605135|gb|JP459482.1|	1.11715923963915	1.7468325398556	0	4.48528729692757	0
gi|351602385|gb|JP456810.1|	0	4.36708134963899	0	0	0
gi|351624134|gb|JP478435.1|	100.544331567524	231.455311530867	209.504484091739	287.058387003365	156.789024698429
gi|351600617|gb|JP455081.1|	0	0	0	0	0
gi|351607594|gb|JP461914.1|	0	5.24049761956679	7.99635435464651	5.60660912115946	1.0522753335465
gi|351603879|gb|JP458234.1|	0	465.530871871517	219.899744752779	446.286086044293	573.490056782845
gi|351591203|gb|JP449657.1|	8.93727391711322	5.24049761956679	0.799635435464651	0	0
gi|351625506|gb|JP479807.1|	6600.17678778811	8.73416269927799	6.39708348371721	13.4558618907827	23.1500573380231
gi|351600915|gb|JP455372.1|	4.46863695855661	3.49366507971119	10.3952606610405	0	16.8364053367441
gi|351609430|gb|JP463731.1|	16.7573885945873	5.24049761956679	7.99635435464651	4.48528729692757	6.31365200127903
gi|351600499|gb|JP454966.1|	32.3976179495354	0	26.3879693703335	14.5771837150146	48.4046653431392
gi|351614049|gb|JP468350.1|	2068.97891181171	2066.50289464917	2183.0047388185	1878.21405558842	1695.21556234342
gi|351629199|gb|JP482082.1|	326.210497974633	339.758929001914	442.198395811952	356.580340105742	260.964282719533
gi|351623401|gb|JP477702.1|	0	8.73416269927799	11.9945315319698	121.102757017044	98.9138813533715
gi|351622194|gb|JP476495.1|	0	1.7468325398556	3.99817717732326	1.12132182423189	12.6273040025581
gi|351606587|gb|JP460914.1|	0	0	0.799635435464651	0	0
gi|351602075|gb|JP456508.1|	0	144.987100808015	113.54823183598	0	206.245965375115
gi|351623742|gb|JP478043.1|	5716.50382923354	5453.61118942918	4409.18979115209	5159.20171329094	6694.57567202286
gi|351600419|gb|JP454887.1|	30.1632994702571	1262.9599263156	741.262048675732	700.826140144933	712.390400810984
gi|351624834|gb|JP479135.1|	869.149888439261	393.037321467509	415.010791006154	77.3712058720006	211.507342042847
gi|351622162|gb|JP476463.1|	304.984472421489	615.758470299098	527.75938740667	496.745568134729	230.448298046685
gi|351601862|gb|JP456300.1|	153.050815830564	55.8986412753791	44.7795843860205	29.1543674300292	42.0910133418602
gi|351600558|gb|JP455024.1|	0	6.98733015942239	21.5901567575456	0	0
gi|351619829|gb|JP474130.1|	4313.35182424677	1920.64237757123	1991.09223430698	1837.84646991607	2382.35135514929
gi|351628068|gb|JP480951.1|	3805.04437021095	3809.84176942506	4374.00583199164	4576.11436469035	4112.29200349974
gi|351613801|gb|JP468102.1|	93.8413761296888	0	7.19671891918186	0	2.10455066709301
gi|351624748|gb|JP479049.1|	3431.91318417148	4.36708134963899	3.1985417418586	14.5771837150146	204.141414708022
gi|351599242|gb|JP453741.1|	416.700396385404	5223.90271043816	2804.32147217453	2157.42318982216	1672.0655050054
gi|351614141|gb|JP468442.1|	214.494574010717	40.1771484166787	45.5792198214851	7.84925276962325	39.9864626747672
gi|351611330|gb|JP465631.1|	1538.32827298311	103.06311985148	119.945315319698	161.470342689393	353.564512071626
gi|351625638|gb|JP479939.1|	2430.9385054548	1782.64260692264	1549.69347393049	1529.4829682523	1823.59315303609
gi|351598996|gb|JP453501.1|	5960.04454347488	3090.14676300455	3690.31753466936	6547.39813169002	9176.89318385907
gi|351606916|gb|JP461241.1|	1250.10118915621	58.5188900851625	144.734013819102	56.0660912115946	236.761950047964
gi|351616201|gb|JP470502.1|	144.113541913451	24.4556555579784	22.3897921930102	22.4264364846379	15.7841300031976
gi|351599617|gb|JP454106.1|	8067.00686943432	5650.12985016293	3614.35216830022	3997.5123033867	6708.25525135897
gi|351620011|gb|JP474312.1|	1424.37803053992	1021.89703581552	868.404082914611	1037.2226874145	1090.15724555418
gi|351601963|gb|JP456400.1|	213.377414771078	38.4303158768231	14.3934378383637	28.0330456057973	32.6205353399417
gi|351599858|gb|JP454339.1|	0	96.9492059619857	85.5609915947177	0	34.7250860070347
gi|351614534|gb|JP468835.1|	809.940448738385	792.188556824514	919.580750784349	796.138495204644	727.122255480635
gi|351615769|gb|JP470070.1|	14.523070115309	15.7214928587004	30.3861465476567	13.4558618907827	33.6728106734882
gi|351602240|gb|JP456669.1|	0	0	0	13.4558618907827	0
gi|351621105|gb|JP475406.1|	570.868371455607	398.277819087076	453.393291908457	482.168384419714	592.431012786682
gi|351610228|gb|JP464529.1|	74.8496690558232	0	0	0	0
gi|351628435|gb|JP481318.1|	3698.91424244523	1704.90855889906	1332.19263548411	1517.14842818575	1547.89701564691
gi|351598875|gb|JP453383.1|	304.984472421489	619.252135378809	599.726576598488	604.39246326099	122.063938691395
gi|351612872|gb|JP467173.1|	328.444816453911	214.860402402238	242.289536945789	177.168848228639	227.291472046045
gi|351628277|gb|JP481160.1|	482.612791524114	0	0	116.617469720117	27.3591586722091
gi|351617206|gb|JP471507.1|	2777.25786974293	1691.80731485015	1707.22165471703	2183.2135917795	2227.66688111795
gi|351612034|gb|JP466335.1|	68.1467136179883	87.3416269927799	63.9708348371721	80.7351713446963	81.0252006830809
gi|351617552|gb|JP471853.1|	1664.56726706234	878.656767547366	889.994239672157	867.903091955485	1595.2494056565
gi|351601221|gb|JP455672.1|	73.7325098161841	0	7.99635435464651	49.3381602662033	1019.65479820656
gi|351615162|gb|JP469463.1|	107.247287005359	21.835406748195	23.9890630639395	0	0
gi|351597103|gb|JP451654.1|	1641.10692302991	1138.06139971592	830.821217447772	968.822056136355	1231.16214024941
gi|351596752|gb|JP451306.1|	177.628319102625	241.93630677	323.852351363184	363.308271051133	224.134646045406
gi|351606006|gb|JP460343.1|	433.457784979991	35.8100670670398	131.140211416203	13.4558618907827	49.4569406766857
gi|351607417|gb|JP461738.1|	0	0	0	0	0
gi|351608059|gb|JP462370.1|	5.58579619819576	13.9746603188448	0.799635435464651	21.305114660406	6.31365200127903
gi|351629456|gb|JP482339.1|	1629.93533063352	3966.18328174213	3940.6034259698	3636.44667598403	1686.79735967505
gi|351622131|gb|JP476432.1|	521.713364911484	527.54342703639	814.82850873848	699.704818320701	676.613039470403
gi|351612350|gb|JP466651.1|	92.7242168900497	2854.32437012405	1069.11257721624	1354.55676367213	1275.35770425836
gi|351619817|gb|JP474118.1|	248.009351199892	84.7213781829965	107.950783787728	80.7351713446963	11.5750286690116
gi|351598703|gb|JP453215.1|	1562.90577625517	1519.74430967437	1580.07962047815	2260.5847976515	1911.984281054
gi|351619013|gb|JP473314.1|	1941.62275849285	118.784612710181	72.7668246272833	227.628330319074	1075.42539088453
gi|351608676|gb|JP462981.1|	52.5064842630402	7.86074642935019	9.59562522557581	2.24264364846379	12.6273040025581
gi|351600031|gb|JP454508.1|	683.701454659161	445.442297663177	497.373240859013	428.344936856583	414.596481417323
gi|351600854|gb|JP455313.1|	15.6402293549481	21.835406748195	69.5682828854247	43.7315511450438	31.5682600063951
gi|351601270|gb|JP455718.1|	25.6946625117005	0	0	0	0
gi|351621142|gb|JP475443.1|	12.2887516360307	21.835406748195	59.9726576598488	57.1874130358265	23.1500573380231
gi|351601605|gb|JP456047.1|	12.2887516360307	0.873416269927799	13.5938024028991	4.48528729692757	48.4046653431392
gi|351608232|gb|JP462542.1|	117.301720162111	18.3417416684838	10.3952606610405	57.1874130358265	67.3456213469763
gi|351624956|gb|JP479257.1|	6966.60501838976	3438.63985470574	2539.64214303573	2886.28237557289	9081.13612850634
gi|351618936|gb|JP473237.1|	116.184560922472	23.5822392880506	27.9872402412628	45.9741947935076	75.7638240153483
gi|351623090|gb|JP477391.1|	0	5486.80100768643	5539.07466146364	4708.43033994972	13166.0689733339
gi|351621081|gb|JP475382.1|	0	0	3.1985417418586	19.0624710119422	2.10455066709301
gi|351596661|gb|JP451216.1|	14.523070115309	10.4809952391336	12.7941669674344	4.48528729692757	32.6205353399417
